paper_id,in silico,in vitro,in vivo,Systematic review or meta-analysis of RCTs,RCT,Non-randomized controlled trial,Comparative study,Descriptive study,Systematic review or meta-analysis of studies other than RCTs,Other
9cc0534fb1e5181fa20aa2891f5614deab6b87f8,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
9cda7cc79c0dee43d486d8165181e5b5ca09a817,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
9d183149ec1c0c5172be1c0ca73c9b0c17fad55d,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
9daed5e675ac113d1939056dcebbb1f32ec0d7ec,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
9e0395780f1083684db7a28b9c912337a85ce4d4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
9f7ed2037968c63fa97eb6fc7c35e9738a654541,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
a08c87a957ae94e9d23bb572191e2ded2c16414e,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
a08f5fd1ac9fc3e33a771787d584a845a8558cae,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
a0ecc9b46addbc1faab491434b5331702f7883b8,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
a130e842283c9931450509c80c2c2d7e158cb340,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
a1622a3e3f1bb679a942d66bed2330882534227e,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
a1bff76ce360e8990b0a4ee2a5228a6e6e63d9c1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
a1dd0f715a5cb6c542f729ec0e4edd526b6df116,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
a26ffcce0878ea2ebab2a7ed46a9761244fda936,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
a280d2019f9957487f81e4c5cf2d94a2a2f391a6,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
a30bb2969a9caef21106456d87ea0bcbe165e0ec,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
a33f451d8e2caff57c1133f14198454a64993c47,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
a386909bd060eac84e6dad7e1dc90986baf1be27,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
a388cca261e8af7936cf3b79c35f43442f65706b,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
a44334e676e43c1889d282b0f0a8365f0f1e0c52,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
a523866ce506078aa6ac5af39ce7edb135787093,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
a52566f6d96ec5a9a371582766a992a4ac38bd64,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
a599e1921b5ebf166b6e33daa58085198d59b1ed,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
a6af28a7f0a0d8d1e4d5b06f5ae38412298bbcb4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
a6b762a20337862a7383ef9e8dbaa882a97bc389,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
a714dc2983f4139a10c0222d8816654277e72965,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
a7c6ab514af0b9e5edc73e08e496ceb65111cfa9,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
a8a55f01d9e4a3e3b77512767ab78bb8d1d74a25,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
a8e8f013668d49c84534848a416a3317b244710d,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
a8f26d4aff2063c5a6476debc1c06e55a210998c,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
a945fe15ef46edadf3f4712668dfc7ee8e5c821d,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
a99b24730ab1768a968a582caa998ab84b96f007,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
a99f02efcd401fc017aab682571c7af17c29b634,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
a9c58042555c0d56b8e94bc5558db0c3dd697dcc,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
aa92ab17aef0b2ef391bad5a3590956c72794948,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
aab8259cf3330a0e6d48218b13615fc684b5c016,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
aae1603af1bb84087248441716a5c0bd373603b7,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
aafa6cdfe96a5cdaf7b7c2f04b11a5dbdd73b2df,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
ab813c20d0a32c62badc1515752122b1a268f36d,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
ac8c98a982e2b5aec7061105538e56fcaedeaf85,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
acaed5382ce4a0f4294eee8f98b19694eaf661cc,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
acb0e11e5763dbf7588ec435751a2ab705a783f1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
acdc7132a3cc967450623c8ddcb38ec4214f6850,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
ad534a108cbc512e3b48b4786649cc595df7fa08,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
adb09e4e5c7331b2aa661b3d3bb0a643e00d11bc,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
ae7e5e5093d61a99b23cbca955555f7884011ec2,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
ae836e53c3ca9f8a84c0dbb3f2757ec7f17b6f49,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
aec923adf0e16d218315a3083aaa71fb9ddb8b39,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
af266fac8970a7960e96630a67d91bec5dda0335,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
af4b55f98a0bd3ff40552a86fbf52ad1ff9d68d5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
af77f61b9ff6441a9d18974ea4d4a777b03178df,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
af7d038be406d73b373f05a9cdfaf62d98e26cbb,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
b03c7f6241f74f5934ebec0287004bf9ff784922,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
b0a17b1f4447f0a81d2e93f2e23720feadee96cd,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
b117016a887f05386acc4387dab5bf8c769cf90e,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
b12f20ae397aa504f852fc25caeb3e3b0e5b1942,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
b23ef04fdeffdf21cf7c32a977c96d5b6a2c194c,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
b31d9e4a450071584fa87e054414be87264def22,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
b31dc72ffc01a849e4f2fce7ddd09067cfc82770,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
b35188139844b656464c0727fa39ec03d970c443,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
b35686cabcd66db7b7cf1a210dcfbedf54bf045e,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
b35c5f90e09d90f6fd6cff9dab355755e4c33fe4,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
b38901ead62c88fd24f7d28ca738711e13fb79ad,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
b463342e6ef8e2537568f371e7e15b3020f37ab8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
b4d9a00412c65725de441654454803bb20ecb931,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
b5bbb2b61abecb00e772bfb00d260939f36f9e6a,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
b5d836ef3f064ed0bf47d2fa690786815ad26659,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
b6add4082c7d5c0d054fd0ff9cb6407c6c4058b7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
b6f867146388a2329566089b64fb4bdb9ce451f1,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
b73a5babce7bef66f42f28a16056b8b210e5a9ba,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
b7a6a987030c52cc7ecdf49c3933b6cfda488210,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
b842a645116edb86df997aa960699a7513f2196a,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
b86e52c58a992f4abb77f72b68c5a822383565a0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
b879f94d86c0bc33e79ccdcb0b49395048bcbc45,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
b8fecbc5515e46b4dd16b9e11b4b1ce9a576e6d7,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
b900117588b0abcf57225ad57576cbee173865e4,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
b915b88096b8bfd15199b71087479466308bd5ce,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
b9ac24a16dd729a1db737ead634eaa577b00febd,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
b9dbb79c9e06164c3b7fefce67c11c5d6caf1fcd,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
ba1c4c0de19352d0b9ed7db6199803b621f0a8f2,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
bb3bf36ce2af876dcbf80b6cf3598e4421c98b3e,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
bb8e3d331bb2975e1c644c8729b842797da2d626,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
bb9f6cef633c9baf595daae5166b11f88c1271cb,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
bbba5ff9ab9eccef99a0bbc6ea557a373158bbcd,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
bbc58d18fa17952bcf938fb675e48db6881a24a7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
bc534670a6d7cf087af85769c406d7ca41631d52,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
bd614a6233ff72830a79371d92a7680e1b8af33b,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
bd872a86902d848bd94694469bb0c5cb05bea483,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
be5d1a017f86407c335f5c76eb69b85d3b81c110,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
be6d4f3e5988ec1e399117ed9e240f9b27c170cc,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
bf20dda99538a594eafc258553634fd9195104cb,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
bf39a81c9aab9e0569f33d93d5e203d320dac024,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
bf6484148e3a873d85260f5940bceaa36de75760,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
c001abc2e59264f76e44ce7512222c8b007de359,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
c04c7fb330a409a00f67040dde0f83b3da88eacb,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
c05b1349d118b8d75eb1e86d5d31132d5f3fb186,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
c05da515acecfc66d0b0b7a46a51e557cb9bb08d,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
c06a2e0865d3359e028815022b796a342cfba7f1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
c0c8280395b9ac6b028ef64dd7a64ee05213bcae,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
c0e284c9dd2ca500ae5f10d04d0639d0f8779a16,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
c10661c9b35e068691b879661bcebeba3bd6aad9,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
c1ae608c7ffb926a0f50a6a34c0780983274ea74,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
c1e4465687748c1d03b1c648b1558d1051859b5a,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
c2263b536f0cdd99a4e09e96859c007d44cef013,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
c2a84d150958eb9c206a388660a12e4f5fa6fa1c,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
c2bf2c7b3bed7d797774ca9b1df1cf2479c458ba,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
c3f610266367f07d736c1d744782554e8fc02155,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
c4ce14ce42fa4360dfe3515ec9d1584847381c27,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
c52de01033f30ce8a25edc10e1109fe3d5a8bbba,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
c583cb0e46a3eff4eba037b683b3ef1f5f8629b7,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
c5f76feedb01591d839fec72a169dd01543aef21,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
c6012a6141f5ad05ac983aa9f1a7c57938363b16,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
c642a962a119f5d1d60aabecf40269d3b3566aec,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
c64f38c6df314ef020e7984015750165a6f75ab1,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
c68f8c6cb48f02e98cc75e94ed64b96561971457,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
c6b289b848745feb77aa1eff3e78298d92769927,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
c7ff86fa29cc55c1e991a7d27dfed5fa1852aa55,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
c84b7f713cf6774d4958a1400ae46d198eb39c85,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
c97b37850bdad70d9b424f7f6521ec9f0063e087,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
c99cefdb46e84c5dd740fe7dd6b047d0ba41592f,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
c9fd14bb30e75a26b15c72e67ec881d2200a95e5,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
ca26bafac6735140d1f5e6db91bfc3387358bf7b,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
ca2cd5d8b0aea69a1474cd370f3ced9aaa189c2c,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
ca2fa034524ce26d06b3674b3c494635d7d5f13b,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
ca5b0374e1226b4e98aa7c06e5f732b1bd7a2659,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
cb0831902de1f8a19992ff86bcc7e15fa2d7d687,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
cb543e118f275705975413149b090944653fb13a,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
cbc05d14c57b91081970a232ab83bc993f998fe2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
cbf67540b068488c423bd787d23143b5246a432d,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
cc41c51293ed24a57ddf467e462ec9399463ee33,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
cc65837c07beb5eedce242ab30fa377907f22546,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
cd05be991e31e44acba14989bdfe61c4a2ceb860,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
cd50536bcd80b20330a1382bbcb0f895748e338a,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
cde8a215fa222cf1b90564c6e3e4639d3678f857,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
ce1d3a3103bbd8b5d7164259be03f1d6d3d5d251,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
ce358c18aac69fc83c7b2e9a7dca4a43b0f60e2e,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
ce5f0965088e41390e671d3d16d65ccd777efa21,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
ce707aeb4fe129ed6e3b011c2776f48b9cb200d6,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
ce8609a60724d457d5b5916d57a31dea0ffb831b,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
cef09c208e67713e36adf90b1decbd74073e9545,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
cf1718aa7f92a3c307331eeb24d7fbec7b548bb1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
cf3abd4ab4ea9d7d602482b62166463db3dffc02,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
d05bd9b2a6536a3a64fb6156fc3fc116ec577625,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
d09c0f71b1a404a592d0dcad2c3409d43c375f99,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
d12956c01090caa6f3bea52f2dd0212379c0478f,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
d1478be096a829737893cf42330597be63bfd4ca,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
d17aa8353b135758e20b545f65cba86e49f562cb,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
d1861375d64fea0dd4e02843a049792058ce6140,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
d1d0a5adab76f830209e37e75155865c065cd853,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
d282b79ca6f7cafe79c135b5d21101eb54312651,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
d2d95788c3cd662cef7efad97646e0a9d2b3e47a,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
d34a47b592e9c6e84b5b4115474349acbc0fb925,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
d38f954f1b3937ead02257e75454dd9ad2ec0ce6,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
d3c2e2839498c613ee95739dce7052109750362c,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
d4514afa97f2fcbcecac303c4975854d92dda228,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
d47a414a273884b7b4f34c9d1bdde47bae1911e2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
d4aa8c8ec3d029c48312c1f457627b67579c4c28,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
d4b843968ab01451c9553576eff63a52ad8ba9a4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
d50a6d311d9ed5b25e60859e956978080749ca6c,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
d57b13c4de6f1c057e1fc3025dcfe5e141b8ca9a,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
d5f14e63b86239f491c9dd1749cff01dc4d633cb,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
d5f9caf3c407fae4690cd853b95d3c3e9b0a8b5e,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
d666c86af7eeaee9a830f99d863045f52571ea5f,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
d6f1c9865c7d63536a77b8ba4e9bad1b507f9eb6,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
d7701711485f822c0f43df58b48faf6a433028c4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
d77d46a447e665ddfcc2fe9a89a28b83f3050c5b,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
d7c19f36441362e9d420b7961fdad15056a50aeb,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
d82ed8e5294bd78a8513c98117f0625179b0153d,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
d83f238ec5aeaf6f08d20c4416c1ca9f631f698e,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
d8a0e6a4cc626dfe6090ea49ce8b920eee3f98e1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
d94115064a8168415d634f654869a4009e4c3c70,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
d958168df85240e544a918d843a14e887dc41d2b,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
d99dbae98cc9705d9b5674bb6eb66560b4434305,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
d9dcb14ca476c86cc7c61f7650b76b47def235d4,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
da263831b51c583027932f156c45463780ea35fe,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
da81f0d3a12ab7faa09148acb6564271474e9e02,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
daf5d346b3f4c95722bf2e31ca29f56d91db40ec,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
dafa879852c6f4a9a328debdd27f37fefe876ece,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
db493d400b682be0385bd1ff034fa718d0c398cb,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
db51c67bc834c2c9f69b95c76c1d84ba08736872,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
dc014f8a66864512015686665ebbf01c92d8089e,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
dd41a45ccd8c4801ed131a349aa0ec0bc8f3895c,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
ddcc8eec44a82465e73afee7ef1f7246122a00a7,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
dddee474a198d83a7fddca2b26e8d55400a1a809,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
de707f97b534ca340482600ed1f008b20d7b1b8e,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
df182a08c29a1a9915773052380b85fa4dbf6a88,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
df97f804b68dcf16ffcc3c2c0894528d6d0c7ff2,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
dfb2f07149617b0c2911899ac61563e808e2cee1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
e035002c8135dab46801a3fc8a43b87240dbef8d,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
e05c39ce913edc81f93c9247f9714d6cddd30073,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
e066fdbb4a9338a57477424cb66fd4d75b2fd66d,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
e07648e31fe217c16728603599f115467adcb987,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
e08d308e5923cb4f741d34a6cd3548a17a04a2b1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
e1406defdf36c0e9507a509d880dd7df0ed84f56,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
e1b336d8be1a4c0ccc5a1bf41e48b3b004d3ece1,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
e257181519299dcc054236cf425e6c85ef5e7cb4,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
e3131e86be796895c0db2bc73d9ca0b9a90f3fed,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
e3c77bacc976ab718dae1e74bedb00219d701c3e,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
e44870f75892595841566f6b64dadffdc731f615,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
e51146b66f1894acaf65626acab69810a1394a86,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
e53601fdcfda49cda637b01cc42da5b621abba13,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
e58ab071997054776d058d40cd83ce1035269cde,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
e5fea5b1fc00e2b6c078e693c9f190817ea24cfb,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
e62e453735dc2022f4d81aa9b22769de30d0bb90,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
e6760909172e31d5a2c4dc9af505a62a929ad52c,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
e74b86cb94cb1ce52180587fd527858239d1b889,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
e7a4eae5bc97a5dc97189e3faa40ef9a91bb3207,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0
e7c33e28e57b649ac477f8290b35a3b10e2a1353,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
e827d65c421e5a5ed761cc56cc2a5f06a3545a82,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
e8c7b2f05f0f2019cfc877124a427213cdd26504,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
e986a38beb5e5ed8fd7e370bd3c3262789c69c74,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
e9b30d08d16832b101208cf26d563cfefd8649bb,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
e9e27abe482c8949d0edbd0bbd9702c1ce355dd8,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0
ea0708422bc00075218004425460298c0a1543c2,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0
ea23ec453cc608e947baa6fe733bfbb400801f00,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
ea4c7264c6851a3129b28a2253112a481a3f7209,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
eae11a3f01b79e76a968bfb84886432f04584596,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1
eaf0b485f290fa884dd18de71be79d86de20eb31,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
eb269f6146a595e7de513c0b8dc2a14abdad6110,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0
eb4b8f43f68db5e493984b7e4e56d9f804d7e885,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0
